100
-47.162	-33.1106	-36.9987	34.9064	36.6767	61.0507	1.13601	-73.9101	98.7541	-54.284	-99.1311	91.8347	62.1042	74.5076	77.8953	69.1658	63.4306	-71.3087	94.6439	-8.64738	-24.2184	81.758	38.0007	-91.7764	64.4118	-12.208	68.2027	28.1315	-75.5061	57.9794	-3.27308	60.2471	-1.99941	-57.3253	16.5661	17.3867	-38.6549	59.6318	76.1981	-63.2384	-94.9589	77.067	-71.4037	67.1453	51.5745	-93.5083	36.3111	15.0052	-64.8171	30.955	-93.6422	10.9645	12.713	44.3584	19.188	-22.8752	-67.8496	-12.6093	-94.7437	-43.3556	-54.6299	1.98319	-83.1086	43.3707	44.6579	33.4575	-39.2426	-93.997	-6.91069	-63.0445	-57.2353	-1.86954	-85.9776	-28.639	-34.7242	65.597	-22.1473	-98.4131	-19.3978	13.0356	32.5419	-13.04	-75.9999	-54.7451	-68.6816	43.1881	22.3797	-36.5312	-69.4212	27.6359	20.1132	-24.0511	-70.3809	37.0046	-80.6804	74.277	-29.5378	-19.923	80.28	63.5515
77.0745	-7.39058	30.3121	-46.7636	-7.95892	-27.0884	-89.1528	-16.6641	28.9491	-99.1311	37.2753	17.0324	-76.9553	-38.3181	31.0549	-5.59428	26.9577	-3.34812	72.2584	28.5446	77.254	-14.706	-38.9135	-35.786	9.29401	6.34135	-4.4676	-47.5179	-71.279	59.0012	-16.9391	56.357	-20.8856	59.0098	85.9761	-83.881	78.3294	60.2531	-13.4188	-41.5936	40.5331	-49.8673	75.4388	63.5779	11.8146	6.49372	-42.0164	-61.2277	-96.8544	-69.758	67.3169	80.3997	15.5359	-71.5966	-55.3863	-75.1701	34.7448	40.146	-22.688	63.4658	-0.852728	60.373	19.8227	78.2617	19.3828	5.79881	94.3807	-2.28779	-33.9481	-19.0381	56.1186	-93.415	31.0946	31.5574	70.1629	-57.0907	-61.9489	-71.8535	-18.3184	-58.8033	-41.6116	-51.0015	-78.4036	73.9243	-22.5981	-33.79	98.7542	-87.8533	-93.6439	-23.9337	75.6125	5.50336	-63.5608	-4.56481	-16.235	55.822	-98.766	-21.8542	-46.4657	-32.7141
43.8243	-31.2344	-19.9829	-52.6895	-6.57904	-7.13259	-13.3722	93.6311	9.97035	91.8347	17.0324	-77.7812	59.1077	-90.3472	-26.1291	-9.79763	41.2102	-55.9662	33.1116	79.2614	-27.8197	-85.2068	-79.5419	30.5687	-36.2082	-57.9455	4.49302	41.1937	8.26452	3.24726	53.3404	14.6206	79.3135	28.9528	-79.876	-84.2472	-75.612	3.88901	71.5748	-74.378	82.0348	-74.8909	-7.09209	41.1425	-65.2381	66.7789	-68.6551	75.9722	-89.1873	64.4565	55.2335	-17.007	79.2497	75.6916	-86.4383	-56.9585	-82.2539	18.0547	84.2352	26.0106	-78.698	37.5755	-59.3688	-99.3845	-33.4716	-39.2448	-83.6317	-9.08361	64.6442	87.9431	16.5384	46.679	-86.9478	-90.5537	-12.1785	-52.1859	76.2252	19.1664	-76.2137	87.0378	-16.3771	79.0198	-29.9692	-37.1273	54.7114	-16.4075	5.91417	72.4575	-98.3528	-9.85065	-1.53183	-77.0508	-72.2751	39.0994	-76.4353	-5.74673	99.8546	-60.067	85.1697	64.4989
87.0708	50.5352	32.536	-23.8039	-50.0611	87.8188	-92.9375	3.4747	76.0157	62.1042	-76.9553	59.1077	64.0825	-72.1239	1.70806	11.1779	-59.0717	11.1544	98.9994	-11.2576	-12.6205	18.1658	12.5287	-25.5826	-98.2112	-8.45154	44.4482	-35.3385	-53.7401	-71.9593	70.5756	-81.2826	-70.3121	-39.275	17.1856	-47.3629	-11.5501	-43.715	-23.7983	82.7031	-43.8604	16.1347	67.8728	-79.3615	44.0108	-30.4191	31.8164	84.9391	80.7352	30.8158	-26.3185	-31.8852	-51.0184	86.2102	42.5321	-49.2296	-22.2414	-13.0197	15.4319	24.0185	15.021	-13.9925	42.7359	44.7089	46.7325	-40.0785	97.346	-64.8176	16.2065	-26.4523	-82.1145	72.3462	89.6824	85.7583	92.9847	33.6932	-44.6608	24.8011	18.6323	-63.9256	-44.3831	92.3138	4.18914	4.59851	78.5239	-53.2787	55.3689	-43.7175	33.7016	-29.1992	80.301	-51.2774	56.8083	23.037	93.4315	3.54081	82.9585	90.7774	38.7232	-0.835008
-81.46	85.3203	90.8876	7.28503	-52.0916	-72.3166	-65.4583	46.8488	83.7031	74.5076	-38.3181	-90.3472	-72.1239	0.862404	-35.6749	56.6087	-28.4888	-45.9924	42.367	-35.5042	87.7008	97.7062	89.2969	6.33306	-66.2195	-55.0862	-1.35316	37.9697	49.5123	-22.8292	84.691	4.8812	33.4533	18.3925	75.682	13.7544	67.1151	32.4903	-63.2087	60.5466	-63.9689	-80.2502	51.324	74.7543	18.9148	-84.3509	31.363	90.4259	-30.3433	-26.27	-45.0782	-42.6425	-28.5638	-55.7813	63.6905	5.21671	-10.8676	-37.6626	-56.8136	-61.3553	39.5081	-72.1226	43.5259	-27.0386	46.2699	19.2079	86.7158	13.385	-48.3018	-76.4929	-26.0684	-12.2706	-56.7431	-74.7444	-37.5163	62.1717	-59.0953	93.8467	52.5977	10.5614	-32.4233	-92.4806	67.9189	39.0129	-48.2619	31.6094	-55.7704	40.8705	93.9468	-12.584	79.5152	33.4549	15.2934	23.0411	-93.5837	-38.4368	-57.7511	93.1321	74.9483	-6.05284
51.7984	-31.4495	9.44131	98.051	2.93073	49.5584	38.6849	-83.1191	-4.90716	77.8953	31.0549	-26.1291	1.70806	-35.6749	-78.2036	-83.3608	-51.1202	81.6765	-40.1038	-25.8646	-55.8398	-77.9321	15.0402	-61.9931	74.6655	-74.3984	5.58365	82.185	93.5205	-55.4035	-66.0769	25.1299	-11.1739	74.7935	19.0767	76.2421	54.3087	-47.4684	-8.46454	-22.6502	-41.0521	53.0987	19.5987	-47.92	28.047	-86.4541	-31.2807	76.9268	95.2224	28.6155	-48.9378	-60.6174	50.6833	66.1024	-22.6104	25.3489	91.704	82.9732	7.53383	85.2245	-72.4303	41.4569	10.3544	16.3959	16.2504	-70.5689	-7.36204	-29.4408	-18.0373	84.1734	47.9089	40.9106	37.2721	-32.4924	92.9906	-34.6809	-18.9465	-38.2901	-57.7541	-23.7241	90.3254	-6.69191	15.6586	41.0087	-40.5895	93.0482	-33.6424	-48.8855	76.0214	73.8914	-63.661	-96.4089	15.3483	46.6934	19.987	-68.4013	76.1245	-87.375	2.1579	-41.9129
95.8712	-38.9846	54.9804	58.1119	61.1982	-14.0364	22.6952	-99.4571	28.0497	69.1658	-5.59428	-9.79763	11.1779	56.6087	-83.3608	84.0983	96.7984	-49.9332	98.9977	34.0705	17.5745	91.9884	99.3896	98.628	-46.3017	-58.3645	-25.0961	-55.9763	34.9436	90.5625	85.0324	94.354	83.6107	-48.61	-54.5315	59.6321	-74.7186	-18.1925	63.2232	40.6298	-71.4992	-16.7898	72.2285	-95.3747	-4.16485	-25.6136	-37.2876	-7.36647	24.4532	-38.2899	-73.296	-57.9723	-46.3015	-73.9064	-59.3443	7.39682	-32.2709	15.5596	51.4205	-97.3274	6.12217	36.4529	97.0267	-10.2671	87.843	-57.5048	-50.6351	-86.8756	24.3026	-87.4119	53.7542	52.8035	-4.20168	25.9826	57.4287	91.6335	-99.631	-79.8589	-15.733	24.8223	-18.1487	10.971	66.85	35.5498	37.0646	-92.4943	-57.0534	-95.2063	23.0653	94.3671	-92.5336	-70.8125	30.82	-95.507	18.9203	18.663	-53.0118	68.2853	31.7874	71.2909
48.4927	77.587	-48.4599	-26.8123	91.3273	-25.0865	75.6141	-11.6367	23.7146	63.4306	26.9577	41.2102	-59.0717	-28.4888	-51.1202	96.7984	-9.24934	80.8734	-14.4585	24.0943	-23.3283	-88.4758	-18.477	-31.6948	-88.1068	1.66417	52.5722	36.7155	83.5154	-36.4568	3.56547	19.0652	-99.3921	11.0712	62.0118	-94.5984	-65.8635	56.3789	-87.132	-36.676	-12.8011	-82.639	82.2443	-94.1381	-35.6508	50.5296	37.6493	-64.3599	31.403	-76.8092	59.7344	-91.9253	-65.285	-58.7426	-23.6201	-53.3917	42.9216	-71.0479	83.3238	26.437	-7.50467	-13.1107	-54.4978	-6.89679	97.9604	-92.486	-1.49519	-67.9031	63.8928	11.3728	-4.57914	-48.9083	28.7338	-22.3348	-43.0464	93.083	-71.8052	94.6029	-71.2769	59.5978	-82.2062	88.4575	67.6725	-47.4912	-70.285	-55.9476	-0.882914	72.6366	-26.9955	-17.5591	-0.926387	65.4998	69.3301	44.5758	-41.397	67.2905	52.0898	57.1078	99.3874	15.9827
61.9856	-2.95856	25.9952	68.1158	21.6406	-83.6989	52.3936	-69.2564	31.5591	-71.3087	-3.34812	-55.9662	11.1544	-45.9924	81.6765	-49.9332	80.8734	-55.6866	-31.5194	-5.19174	67.0744	97.2144	72.4734	-75.972	90.2974	-99.3318	-81.369	-80.9795	60.266	-63.5752	-92.522	27.9384	-11.0664	-62.807	71.9908	88.0507	-90.1705	-55.0047	-29.5085	8.90316	-89.5049	-60.1784	-46.521	-30.9019	-92.8878	-94.4312	-73.7941	-93.5004	21.5515	-5.31354	1.30782	-11.3741	-8.09917	-26.2187	12.6539	-17.8018	-25.5505	31.2849	1.21872	-65.2846	67.7097	8.69673	62.6539	-43.3568	45.8897	34.6447	-55.3061	55.7192	79.6399	15.1854	-35.3776	90.135	55.0071	18.1014	-40.767	62.1192	23.6702	-14.5611	68.6188	-54.7783	80.1254	-30.0734	33.8476	-27.9738	43.7078	-53.4985	54.2244	-81.8427	77.7864	-44.5569	-47.1272	45.4961	64.1399	-84.4734	-97.8607	10.0296	50.1713	-53.1668	-34.2512	29.8113
65.1421	40.1924	-55.9258	57.7862	-15.7444	-43.5349	4.49914	-30.3118	43.2195	94.6439	72.2584	33.1116	98.9994	42.367	-40.1038	98.9977	-14.4585	-31.5194	44.6531	62.0187	30.3712	19.9463	17.0257	-51.5274	79.1793	-20.855	72.1428	-35.3818	-52.2363	-82.6355	-55.2564	17.6903	51.212	16.7698	-38.6018	97.7135	-29.0058	-20.4445	75.4999	26.4373	32.4282	20.996	-9.42278	47.9549	23.1354	-99.3932	-1.87379	69.9686	-33.6444	-72.0625	31.9873	96.7268	47.8837	-50.9869	-54.8006	27.063	28.158	-82.6579	91.6812	75.9217	-65.2934	-63.5752	-6.38797	85.9186	53.1946	55.0102	83.6322	-75.8112	-65.4343	59.1321	50.6262	66.9939	-19.8718	-58.7966	14.9488	-96.7364	-58.1898	-86.925	73.2322	8.16575	-58.9875	5.21952	4.89252	88.8962	54.2326	50.0919	15.9592	-17.6094	67.434	7.64048	-41.6877	-97.8594	44.0653	51.9243	88.0593	-2.74007	6.9345	71.6915	21.4488	41.5002
-97.6705	50.1529	27.9352	-44.1611	-99.0202	63.3926	97.457	-87.6212	79.7271	-8.64738	28.5446	79.2614	-11.2576	-35.5042	-25.8646	34.0705	24.0943	-5.19174	62.0187	71.6943	30.8236	-27.9251	8.49406	-89.0482	13.2783	-76.5572	-85.7847	55.0885	-63.4822	87.4475	-36.7458	-22.4697	-7.33294	68.1468	-33.5735	-53.1004	18.2386	82.3858	29.2902	-14.3273	-9.97377	87.6025	-12.1867	-65.9085	39.5268	-24.1274	31.3515	-53.5387	-52.4359	-47.1998	87.9615	78.3877	24.8752	-3.54447	89.3395	-61.8465	19.8984	-96.4452	93.242	56.4162	91.0024	-43.5038	-66.0535	-16.3306	-75.357	0.373056	30.569	42.8817	-17.2412	-40.1408	-71.4457	72.785	-52.5383	16.3676	-93.1234	86.9885	92.2403	38.228	-66.5502	-60.1956	91.0283	-78.5887	-81.808	15.9034	17.8668	-92.4685	54.0569	-62.2348	-88.9137	47.2989	94.1814	-97.9113	-96.2048	-71.872	-14.2419	-71.5618	28.501	-83.6728	71.3198	-88.7402
15.7523	34.0546	1.20989	-86.1989	48.7908	35.9333	-36.3127	-67.3236	-10.9427	-24.2184	77.254	-27.8197	-12.6205	87.7008	-55.8398	17.5745	-23.3283	67.0744	30.3712	30.8236	32.0685	-23.8136	99.8741	84.0449	23.6481	16.2418	90.9214	10.6366	8.48206	29.1495	44.0865	48.2864	20.1778	65.4978	66.4785	-63.9188	-16.6354	74.01	90.1382	21.1299	85.0963	37.4371	15.3113	87.185	41.2322	43.4393	-27.0569	69.6704	-28.0597	-10.7297	40.9902	-16.7999	65.4567	40.8644	-32.755	-10.8952	-42.8938	-41.8336	99.7414	65.5882	87.3159	43.8279	13.8747	7.4937	9.3257	-19.6469	43.5749	92.6903	-45.6369	33.7131	13.8202	-60.5406	-28.8498	-70.8685	-73.3556	-87.6176	72.5707	-0.41248	82.0528	-55.489	88.8578	23.0431	27.7111	54.3144	-36.0925	94.9561	-56.5808	21.0137	-46.8775	-56.8394	-13.3981	-59.5616	86.9885	-99.5234	47.9321	-3.68577	-19.1703	-8.49297	-10.9954	35.1928
47.5025	9.31527	77.1322	-21.3179	-57.1623	14.0542	-33.4714	74.5979	-66.0963	81.758	-14.706	-85.2068	18.1658	97.7062	-77.9321	91.9884	-88.4758	97.2144	19.9463	-27.9251	-23.8136	-37.8971	-74.7799	-97.1752	74.6522	-3.62975	-68.0438	-98.7034	8.75265	-95.4731	0.884089	-9.19453	-50.9621	-10.2581	-86.1515	76.749	-55.9437	-22.244	71.7051	-12.5245	98.7697	-75.1724	30.6362	-14.6284	-34.7339	17.6247	-14.1519	-86.8018	-86.0611	66.6778	4.70521	2.9435	1.87056	29.9253	5.76826	-23.4773	-73.7044	37.7245	-22.1807	35.0482	42.2514	78.7034	-74.1463	91.2894	-31.5547	-60.2978	68.0384	12.5016	17.4582	39.7435	99.9771	16.2279	64.5711	30.6133	-98.4006	-70.1628	-51.762	-12.5524	-56.9646	-37.8231	-45.8747	47.7406	65.1204	55.9959	-22.3341	-29.1113	-67.4814	3.96144	-91.3868	10.3379	-60.9903	50.8646	-10.9587	-35.1367	42.1539	57.4865	4.56556	10.1923	-30.0119	-77.9762
0.253686	13.7397	4.89449	99.2403	-85.269	-76.7669	23.3034	85.4236	84.4172	38.0007	-38.9135	-79.5419	12.5287	89.2969	15.0402	99.3896	-18.477	72.4734	17.0257	8.49406	99.8741	-74.7799	-18.9095	-50.0641	-30.0348	38.2517	-85.493	-99.4215	39.8511	-55.6558	-51.1835	-72.7013	-12.6204	10.9935	-18.576	-64.8798	-23.8861	-62.5801	12.7861	47.0026	-30.0614	-83.2525	55.6158	80.2765	-44.2428	6.4804	-30.6822	20.6205	-51.3657	-73.1957	-74.8139	58.8267	-3.20757	-52.7901	-91.2375	66.7577	85.4615	-76.7304	67.3362	25.3126	-32.3862	-83.8472	52.6113	54.9934	27.1462	-65.9646	90.1135	-96.7398	-28.5447	2.89958	50.2628	41.3938	19.6471	5.87861	21.6703	75.4042	-87.641	90.9881	-3.97527	-39.0067	-82.2076	21.2108	-80.18	14.5848	68.4206	-71.4174	-18.6575	53.8822	-48.1479	-51.3213	-20.8052	19.4659	-35.1685	-68.1939	-25.5407	91.9777	-34.1585	-35.4272	95.2379	37.2968
41.8625	-84.3344	-43.7036	-76.2734	30.1125	23.4794	96.0453	45.9825	42.1854	-91.7764	-35.786	30.5687	-25.5826	6.33306	-61.9931	98.628	-31.6948	-75.972	-51.5274	-89.0482	84.0449	-97.1752	-50.0641	-51.1336	67.4724	45.5007	-21.3094	-12.8806	-48.6207	-99.6391	-37.4763	-36.2617	91.349	58.5484	24.7316	-90.8586	-20.2408	44.5517	23.7262	-51.8202	73.1342	-94.9314	-97.938	-75.0136	-46.2527	-18.7432	44.4523	18.5788	13.063	-81.0885	10.5565	78.9045	-16.5157	5.79435	16.2013	-49.0433	-48.705	94.8919	38.0761	2.67429	95.2528	-99.4002	66.4126	86.6018	59.1482	-8.85579	95.7431	-61.0926	-64.3041	19.4693	-12.9128	-91.1699	24.5379	-10.8508	-66.1835	78.2853	70.4061	78.2687	-3.13593	-16.531	97.1802	-92.5794	-37.6265	-19.3355	13.2149	78.5747	31.6212	64.5099	73.4666	-30.3027	-32.8158	68.7194	-29.7029	-66.4032	55.3212	-70.5547	24.741	51.0643	-31.6474	60.4369
